nhood,day_of_week,hour,avg_pickups,max_pickups,min_pickups,avg_travel_time,min_travel_time,max_travel_time,nhood_id
Castro/Upper Market,0,3,0.8,3.2,0.0,703.89,35.6,1981.4,0
Castro/Upper Market,0,4,0.95,3.0,0.0,703.89,35.6,1981.4,0
Castro/Upper Market,0,5,1.97,7.4,0.4,703.89,35.6,1981.4,0
Castro/Upper Market,0,6,3.02,7.6,0.0,703.89,35.6,1981.4,0
Castro/Upper Market,0,7,6.2,13.6,1.0,743.23,48.8,2032.79,0
Castro/Upper Market,0,8,6.87,14.2,1.0,743.23,48.8,2032.79,0
Castro/Upper Market,0,9,8.38,23.0,2.0,743.23,48.8,2032.79,0
Castro/Upper Market,0,10,5.68,18.4,0.8,761.1,53.25,1930.63,0
Castro/Upper Market,0,11,4.72,12.8,1.2,761.1,53.25,1930.63,0
Castro/Upper Market,0,12,5.22,12.0,1.6,761.1,53.25,1930.63,0
Castro/Upper Market,0,13,5.29,12.8,0.8,761.1,53.25,1930.63,0
Castro/Upper Market,0,14,5.57,12.0,2.0,761.1,53.25,1930.63,0
Castro/Upper Market,0,15,6.12,13.4,1.4,761.1,53.25,1930.63,0
Castro/Upper Market,0,16,7.07,15.0,1.8,738.62,32.0,1911.67,0
Castro/Upper Market,0,17,10.3,22.2,4.0,738.62,32.0,1911.67,0
Castro/Upper Market,0,18,14.34,38.8,4.6,738.62,32.0,1911.67,0
Castro/Upper Market,0,19,13.6,34.4,3.0,738.62,32.0,1911.67,0
Castro/Upper Market,0,20,12.47,28.2,2.4,738.62,32.0,1911.67,0
Castro/Upper Market,0,21,11.76,34.4,3.2,738.62,32.0,1911.67,0
Castro/Upper Market,0,22,10.66,37.0,2.6,738.62,32.0,1911.67,0
Castro/Upper Market,0,23,6.45,26.0,1.2,738.62,32.0,1911.67,0
Castro/Upper Market,0,24,3.88,18.4,0.6,738.62,32.0,1911.67,0
Castro/Upper Market,0,25,2.62,10.8,0.0,738.62,32.0,1911.67,0
Castro/Upper Market,0,26,1.55,6.2,0.0,738.62,32.0,1911.67,0
Castro/Upper Market,1,3,0.59,2.2,0.0,666.53,37.7,1963.29,0
Castro/Upper Market,1,4,0.99,4.2,0.2,666.53,37.7,1963.29,0
Castro/Upper Market,1,5,2.03,5.6,0.2,666.53,37.7,1963.29,0
Castro/Upper Market,1,6,4.08,10.8,0.8,666.53,37.7,1963.29,0
Castro/Upper Market,1,7,7.12,15.4,1.4,755.11,44.5,2221.2,0
Castro/Upper Market,1,8,8.36,20.4,1.0,755.11,44.5,2221.2,0
Castro/Upper Market,1,9,9.26,20.8,3.0,755.11,44.5,2221.2,0
Castro/Upper Market,1,10,6.24,20.0,1.8,772.75,35.57,2005.86,0
Castro/Upper Market,1,11,4.73,10.2,0.6,772.75,35.57,2005.86,0
Castro/Upper Market,1,12,5.74,16.0,1.2,772.75,35.57,2005.86,0
Castro/Upper Market,1,13,6.08,18.0,1.2,772.75,35.57,2005.86,0
Castro/Upper Market,1,14,6.26,13.6,2.0,772.75,35.57,2005.86,0
Castro/Upper Market,1,15,7.35,17.4,0.8,772.75,35.57,2005.86,0
Castro/Upper Market,1,16,8.53,21.0,3.8,793.75,25.57,1992.0,0
Castro/Upper Market,1,17,10.87,23.6,2.8,793.75,25.57,1992.0,0
Castro/Upper Market,1,18,14.63,37.8,2.4,793.75,25.57,1992.0,0
Castro/Upper Market,1,19,16.84,37.4,5.0,793.75,25.57,1992.0,0
Castro/Upper Market,1,20,15.7,36.6,4.0,793.75,25.57,1992.0,0
Castro/Upper Market,1,21,14.73,29.8,6.0,793.75,25.57,1992.0,0
Castro/Upper Market,1,22,12.38,36.6,4.8,793.75,25.57,1992.0,0
Castro/Upper Market,1,23,8.71,28.8,2.4,793.75,25.57,1992.0,0
Castro/Upper Market,1,24,5.47,21.2,0.8,793.75,25.57,1992.0,0
Castro/Upper Market,1,25,3.28,14.0,0.6,793.75,25.57,1992.0,0
Castro/Upper Market,1,26,1.59,5.6,0.2,793.75,25.57,1992.0,0
Castro/Upper Market,2,3,0.85,2.8,0.0,700.79,37.29,1960.4,0
Castro/Upper Market,2,4,1.2,6.6,0.0,700.79,37.29,1960.4,0
Castro/Upper Market,2,5,2.0,5.4,0.2,700.79,37.29,1960.4,0
Castro/Upper Market,2,6,4.22,12.0,1.0,700.79,37.29,1960.4,0
Castro/Upper Market,2,7,7.38,15.0,1.8,752.4,35.4,1963.33,0
Castro/Upper Market,2,8,8.2,19.2,2.0,752.4,35.4,1963.33,0
Castro/Upper Market,2,9,9.59,24.6,1.4,752.4,35.4,1963.33,0
Castro/Upper Market,2,10,6.72,20.2,0.4,775.0,52.5,2006.33,0
Castro/Upper Market,2,11,5.52,15.0,0.6,775.0,52.5,2006.33,0
Castro/Upper Market,2,12,5.96,17.8,1.2,775.0,52.5,2006.33,0
Castro/Upper Market,2,13,6.02,12.8,1.6,775.0,52.5,2006.33,0
Castro/Upper Market,2,14,6.37,13.2,2.4,775.0,52.5,2006.33,0
Castro/Upper Market,2,15,7.65,15.2,2.0,775.0,52.5,2006.33,0
Castro/Upper Market,2,16,8.97,19.2,3.0,778.25,33.54,2213.29,0
Castro/Upper Market,2,17,11.95,27.8,4.8,778.25,33.54,2213.29,0
Castro/Upper Market,2,18,17.43,50.4,6.6,778.25,33.54,2213.29,0
Castro/Upper Market,2,19,18.51,45.6,5.2,778.25,33.54,2213.29,0
Castro/Upper Market,2,20,16.49,40.2,4.4,778.25,33.54,2213.29,0
Castro/Upper Market,2,21,17.52,51.2,5.6,778.25,33.54,2213.29,0
Castro/Upper Market,2,22,16.55,43.8,4.2,778.25,33.54,2213.29,0
Castro/Upper Market,2,23,11.33,34.4,2.6,778.25,33.54,2213.29,0
Castro/Upper Market,2,24,7.92,26.0,1.2,778.25,33.54,2213.29,0
Castro/Upper Market,2,25,4.7,21.6,1.0,778.25,33.54,2213.29,0
Castro/Upper Market,2,26,2.05,7.2,0.2,778.25,33.54,2213.29,0
Castro/Upper Market,3,3,0.89,2.75,0.0,671.08,28.0,1928.33,0
Castro/Upper Market,3,4,1.1,4.75,0.0,671.08,28.0,1928.33,0
Castro/Upper Market,3,5,2.28,8.0,0.25,671.08,28.0,1928.33,0
Castro/Upper Market,3,6,4.17,11.0,0.75,671.08,28.0,1928.33,0
Castro/Upper Market,3,7,7.78,16.5,2.0,750.25,38.5,1957.27,0
Castro/Upper Market,3,8,8.64,19.75,1.0,750.25,38.5,1957.27,0
Castro/Upper Market,3,9,9.69,24.5,1.75,750.25,38.5,1957.27,0
Castro/Upper Market,3,10,7.3,24.75,1.25,794.48,51.17,1960.17,0
Castro/Upper Market,3,11,5.97,15.25,1.25,794.48,51.17,1960.17,0
Castro/Upper Market,3,12,6.7,20.5,1.5,794.48,51.17,1960.17,0
Castro/Upper Market,3,13,6.06,14.75,0.75,794.48,51.17,1960.17,0
Castro/Upper Market,3,14,6.44,13.5,2.0,794.48,51.17,1960.17,0
Castro/Upper Market,3,15,7.1,18.0,2.0,794.48,51.17,1960.17,0
Castro/Upper Market,3,16,9.16,19.5,3.75,818.58,42.73,2140.0,0
Castro/Upper Market,3,17,11.18,25.25,2.75,818.58,42.73,2140.0,0
Castro/Upper Market,3,18,14.76,30.25,4.5,818.58,42.73,2140.0,0
Castro/Upper Market,3,19,19.9,49.5,4.0,818.58,42.73,2140.0,0
Castro/Upper Market,3,20,18.48,43.25,5.75,818.58,42.73,2140.0,0
Castro/Upper Market,3,21,19.26,42.25,7.0,818.58,42.73,2140.0,0
Castro/Upper Market,3,22,19.58,50.5,4.75,818.58,42.73,2140.0,0
Castro/Upper Market,3,23,15.47,44.5,5.0,818.58,42.73,2140.0,0
Castro/Upper Market,3,24,10.82,33.25,2.0,818.58,42.73,2140.0,0
Castro/Upper Market,3,25,6.93,19.5,1.5,818.58,42.73,2140.0,0
Castro/Upper Market,3,26,4.06,15.0,0.25,818.58,42.73,2140.0,0
Castro/Upper Market,4,3,1.33,4.5,0.0,657.93,46.99,2093.38,0
Castro/Upper Market,4,4,1.23,5.0,0.0,657.93,46.99,2093.38,0
Castro/Upper Market,4,5,2.18,8.25,0.25,657.93,46.99,2093.38,0
Castro/Upper Market,4,6,4.03,12.25,0.0,657.93,46.99,2093.38,0
Castro/Upper Market,4,7,7.25,13.5,2.0,698.72,31.29,1944.0,0
Castro/Upper Market,4,8,7.55,17.25,2.0,698.72,31.29,1944.0,0
Castro/Upper Market,4,9,9.65,23.5,3.0,698.72,31.29,1944.0,0
Castro/Upper Market,4,10,8.06,22.25,2.25,809.87,29.92,2688.5,0
Castro/Upper Market,4,11,6.89,20.25,1.25,809.87,29.92,2688.5,0
Castro/Upper Market,4,12,6.48,14.0,0.5,809.87,29.92,2688.5,0
Castro/Upper Market,4,13,6.31,17.0,0.5,809.87,29.92,2688.5,0
Castro/Upper Market,4,14,7.49,17.0,2.25,809.87,29.92,2688.5,0
Castro/Upper Market,4,15,9.08,20.75,2.75,809.87,29.92,2688.5,0
Castro/Upper Market,4,16,10.93,20.75,3.0,808.31,48.82,1939.0,0
Castro/Upper Market,4,17,13.94,30.0,3.5,808.31,48.82,1939.0,0
Castro/Upper Market,4,18,19.41,41.25,5.0,808.31,48.82,1939.0,0
Castro/Upper Market,4,19,23.57,55.75,7.75,808.31,48.82,1939.0,0
Castro/Upper Market,4,20,22.64,59.75,5.0,808.31,48.82,1939.0,0
Castro/Upper Market,4,21,22.3,59.25,3.0,808.31,48.82,1939.0,0
Castro/Upper Market,4,22,25.56,62.25,5.0,808.31,48.82,1939.0,0
Castro/Upper Market,4,23,26.34,85.5,4.5,808.31,48.82,1939.0,0
Castro/Upper Market,4,24,23.36,73.75,4.5,808.31,48.82,1939.0,0
Castro/Upper Market,4,25,16.53,52.25,5.0,808.31,48.82,1939.0,0
Castro/Upper Market,4,26,9.3,30.25,2.0,808.31,48.82,1939.0,0
Castro/Upper Market,5,3,4.01,10.75,0.5,624.56,42.75,1907.0,0
Castro/Upper Market,5,4,2.24,5.75,0.0,624.56,42.75,1907.0,0
Castro/Upper Market,5,5,1.51,5.25,0.0,624.56,42.75,1907.0,0
Castro/Upper Market,5,6,1.75,5.5,0.0,624.56,42.75,1907.0,0
Castro/Upper Market,5,7,3.68,12.75,0.25,595.24,35.88,1836.29,0
Castro/Upper Market,5,8,5.09,13.5,0.25,595.24,35.88,1836.29,0
Castro/Upper Market,5,9,8.12,21.5,1.5,595.24,35.88,1836.29,0
Castro/Upper Market,5,10,10.14,27.25,1.25,729.12,45.81,1847.0,0
Castro/Upper Market,5,11,11.66,24.25,1.75,729.12,45.81,1847.0,0
Castro/Upper Market,5,12,13.15,33.25,3.0,729.12,45.81,1847.0,0
Castro/Upper Market,5,13,13.57,27.0,4.25,729.12,45.81,1847.0,0
Castro/Upper Market,5,14,13.7,31.75,3.5,729.12,45.81,1847.0,0
Castro/Upper Market,5,15,14.88,39.75,3.75,729.12,45.81,1847.0,0
Castro/Upper Market,5,16,16.05,35.75,4.5,661.89,32.5,2698.14,0
Castro/Upper Market,5,17,18.19,37.0,5.75,661.89,32.5,2698.14,0
Castro/Upper Market,5,18,21.47,44.75,4.25,661.89,32.5,2698.14,0
Castro/Upper Market,5,19,24.0,52.0,6.0,661.89,32.5,2698.14,0
Castro/Upper Market,5,20,23.95,66.5,7.75,661.89,32.5,2698.14,0
Castro/Upper Market,5,21,23.5,66.5,4.75,661.89,32.5,2698.14,0
Castro/Upper Market,5,22,25.68,64.75,6.75,661.89,32.5,2698.14,0
Castro/Upper Market,5,23,26.49,81.75,7.0,661.89,32.5,2698.14,0
Castro/Upper Market,5,24,24.5,82.75,4.0,661.89,32.5,2698.14,0
Castro/Upper Market,5,25,16.83,46.5,4.75,661.89,32.5,2698.14,0
Castro/Upper Market,5,26,10.41,40.25,2.0,661.89,32.5,2698.14,0
Castro/Upper Market,6,3,4.55,14.75,0.75,641.98,31.86,2063.0,0
Castro/Upper Market,6,4,2.61,6.5,0.25,641.98,31.86,2063.0,0
Castro/Upper Market,6,5,1.89,4.5,0.0,641.98,31.86,2063.0,0
Castro/Upper Market,6,6,1.73,6.25,0.25,641.98,31.86,2063.0,0
Castro/Upper Market,6,7,2.89,9.25,0.25,587.34,31.4,1836.0,0
Castro/Upper Market,6,8,4.64,13.25,0.25,587.34,31.4,1836.0,0
Castro/Upper Market,6,9,7.36,17.5,1.25,587.34,31.4,1836.0,0
Castro/Upper Market,6,10,11.31,40.75,1.5,732.65,43.33,1969.5,0
Castro/Upper Market,6,11,11.22,24.0,1.25,732.65,43.33,1969.5,0
Castro/Upper Market,6,12,11.18,23.5,2.75,732.65,43.33,1969.5,0
Castro/Upper Market,6,13,12.23,24.75,1.75,732.65,43.33,1969.5,0
Castro/Upper Market,6,14,12.14,28.5,3.25,732.65,43.33,1969.5,0
Castro/Upper Market,6,15,13.75,29.0,3.0,732.65,43.33,1969.5,0
Castro/Upper Market,6,16,14.61,33.75,3.25,629.67,42.14,1851.17,0
Castro/Upper Market,6,17,14.45,31.25,2.0,629.67,42.14,1851.17,0
Castro/Upper Market,6,18,15.98,35.25,4.0,629.67,42.14,1851.17,0
Castro/Upper Market,6,19,15.48,38.5,2.75,629.67,42.14,1851.17,0
Castro/Upper Market,6,20,13.42,33.75,4.0,629.67,42.14,1851.17,0
Castro/Upper Market,6,21,13.42,38.0,3.0,629.67,42.14,1851.17,0
Castro/Upper Market,6,22,10.83,34.25,1.75,629.67,42.14,1851.17,0
Castro/Upper Market,6,23,7.8,28.0,1.0,629.67,42.14,1851.17,0
Castro/Upper Market,6,24,5.86,24.75,0.5,629.67,42.14,1851.17,0
Castro/Upper Market,6,25,4.31,21.25,0.25,629.67,42.14,1851.17,0
Castro/Upper Market,6,26,2.19,10.0,0.0,629.67,42.14,1851.17,0
Chinatown,0,3,0.56,1.8,0.0,774.21,27.36,1985.27,1
Chinatown,0,4,1.67,4.6,0.2,774.21,27.36,1985.27,1
Chinatown,0,5,3.71,10.0,0.2,774.21,27.36,1985.27,1
Chinatown,0,6,6.13,16.8,0.2,774.21,27.36,1985.27,1
Chinatown,0,7,10.05,26.8,2.2,764.98,41.46,2214.65,1
Chinatown,0,8,14.29,40.6,2.4,764.98,41.46,2214.65,1
Chinatown,0,9,13.53,31.8,2.2,764.98,41.46,2214.65,1
Chinatown,0,10,6.71,13.6,2.0,849.63,45.08,2527.88,1
Chinatown,0,11,7.42,12.8,1.6,849.63,45.08,2527.88,1
Chinatown,0,12,7.53,14.4,1.6,849.63,45.08,2527.88,1
Chinatown,0,13,8.36,14.6,2.2,849.63,45.08,2527.88,1
Chinatown,0,14,8.62,11.8,3.2,849.63,45.08,2527.88,1
Chinatown,0,15,9.93,18.6,3.6,849.63,45.08,2527.88,1
Chinatown,0,16,12.18,23.0,4.4,776.63,31.73,1979.17,1
Chinatown,0,17,20.35,49.4,4.6,776.63,31.73,1979.17,1
Chinatown,0,18,22.16,52.2,4.8,776.63,31.73,1979.17,1
Chinatown,0,19,17.73,48.8,3.8,776.63,31.73,1979.17,1
Chinatown,0,20,14.33,45.6,4.6,776.63,31.73,1979.17,1
Chinatown,0,21,11.71,35.6,4.2,776.63,31.73,1979.17,1
Chinatown,0,22,9.36,28.0,2.0,776.63,31.73,1979.17,1
Chinatown,0,23,5.62,17.2,1.6,776.63,31.73,1979.17,1
Chinatown,0,24,2.67,10.2,0.2,776.63,31.73,1979.17,1
Chinatown,0,25,1.82,6.6,0.4,776.63,31.73,1979.17,1
Chinatown,0,26,0.96,3.0,0.4,776.63,31.73,1979.17,1
Chinatown,1,3,0.64,1.4,0.0,763.33,22.33,2199.75,1
Chinatown,1,4,1.27,3.6,0.2,763.33,22.33,2199.75,1
Chinatown,1,5,2.75,6.2,0.2,763.33,22.33,2199.75,1
Chinatown,1,6,6.45,19.4,0.6,763.33,22.33,2199.75,1
Chinatown,1,7,11.05,32.2,1.0,760.17,38.24,2610.57,1
Chinatown,1,8,15.62,42.0,2.6,760.17,38.24,2610.57,1
Chinatown,1,9,14.33,34.4,2.2,760.17,38.24,2610.57,1
Chinatown,1,10,8.53,19.4,1.6,872.16,41.5,1979.57,1
Chinatown,1,11,7.8,15.2,2.0,872.16,41.5,1979.57,1
Chinatown,1,12,9.27,15.8,2.4,872.16,41.5,1979.57,1
Chinatown,1,13,8.87,15.8,1.8,872.16,41.5,1979.57,1
Chinatown,1,14,9.71,15.4,2.6,872.16,41.5,1979.57,1
Chinatown,1,15,11.49,21.4,3.6,872.16,41.5,1979.57,1
Chinatown,1,16,14.15,31.8,2.2,815.18,22.43,2621.67,1
Chinatown,1,17,20.91,61.2,5.2,815.18,22.43,2621.67,1
Chinatown,1,18,26.05,76.0,6.0,815.18,22.43,2621.67,1
Chinatown,1,19,21.76,68.8,6.8,815.18,22.43,2621.67,1
Chinatown,1,20,19.78,59.4,4.2,815.18,22.43,2621.67,1
Chinatown,1,21,15.69,44.2,3.2,815.18,22.43,2621.67,1
Chinatown,1,22,11.8,39.2,2.8,815.18,22.43,2621.67,1
Chinatown,1,23,7.07,21.8,1.2,815.18,22.43,2621.67,1
Chinatown,1,24,4.05,11.8,1.2,815.18,22.43,2621.67,1
Chinatown,1,25,2.38,7.8,1.0,815.18,22.43,2621.67,1
Chinatown,1,26,1.22,3.6,0.4,815.18,22.43,2621.67,1
Chinatown,2,3,0.49,1.6,0.0,815.14,25.02,1996.63,1
Chinatown,2,4,1.44,3.6,0.2,815.14,25.02,1996.63,1
Chinatown,2,5,2.44,7.6,0.2,815.14,25.02,1996.63,1
Chinatown,2,6,5.89,13.8,1.2,815.14,25.02,1996.63,1
Chinatown,2,7,9.45,25.2,1.2,772.0,32.09,2438.4,1
Chinatown,2,8,17.13,40.6,3.2,772.0,32.09,2438.4,1
Chinatown,2,9,15.33,34.6,2.2,772.0,32.09,2438.4,1
Chinatown,2,10,8.18,18.2,2.0,873.94,37.67,2393.83,1
Chinatown,2,11,8.8,14.4,2.2,873.94,37.67,2393.83,1
Chinatown,2,12,10.0,18.4,1.8,873.94,37.67,2393.83,1
Chinatown,2,13,9.65,16.0,3.0,873.94,37.67,2393.83,1
Chinatown,2,14,9.71,17.4,2.8,873.94,37.67,2393.83,1
Chinatown,2,15,12.6,25.6,5.2,873.94,37.67,2393.83,1
Chinatown,2,16,16.85,41.2,4.6,814.31,21.33,1945.92,1
Chinatown,2,17,23.51,55.4,3.6,814.31,21.33,1945.92,1
Chinatown,2,18,27.62,81.6,4.8,814.31,21.33,1945.92,1
Chinatown,2,19,25.45,75.0,5.0,814.31,21.33,1945.92,1
Chinatown,2,20,21.0,67.0,3.6,814.31,21.33,1945.92,1
Chinatown,2,21,18.18,50.2,5.8,814.31,21.33,1945.92,1
Chinatown,2,22,14.25,39.0,4.4,814.31,21.33,1945.92,1
Chinatown,2,23,9.6,32.6,3.8,814.31,21.33,1945.92,1
Chinatown,2,24,5.89,22.0,2.0,814.31,21.33,1945.92,1
Chinatown,2,25,3.6,12.6,1.4,814.31,21.33,1945.92,1
Chinatown,2,26,2.36,8.2,0.4,814.31,21.33,1945.92,1
Chinatown,3,3,0.75,1.75,0.0,771.33,27.74,2374.57,1
Chinatown,3,4,1.91,7.25,0.25,771.33,27.74,2374.57,1
Chinatown,3,5,4.09,12.0,0.25,771.33,27.74,2374.57,1
Chinatown,3,6,6.57,16.5,0.75,771.33,27.74,2374.57,1
Chinatown,3,7,12.32,32.25,1.25,773.9,24.98,3366.0,1
Chinatown,3,8,19.02,52.75,3.0,773.9,24.98,3366.0,1
Chinatown,3,9,18.45,50.25,2.75,773.9,24.98,3366.0,1
Chinatown,3,10,10.98,26.25,2.0,904.78,41.97,2641.17,1
Chinatown,3,11,11.32,20.25,2.25,904.78,41.97,2641.17,1
Chinatown,3,12,10.95,20.25,3.25,904.78,41.97,2641.17,1
Chinatown,3,13,11.93,22.5,2.75,904.78,41.97,2641.17,1
Chinatown,3,14,10.84,20.75,3.75,904.78,41.97,2641.17,1
Chinatown,3,15,10.43,20.25,2.25,904.78,41.97,2641.17,1
Chinatown,3,16,15.82,33.5,4.0,788.08,47.22,1873.86,1
Chinatown,3,17,19.2,50.5,5.0,788.08,47.22,1873.86,1
Chinatown,3,18,27.25,89.25,8.5,788.08,47.22,1873.86,1
Chinatown,3,19,27.34,93.75,4.5,788.08,47.22,1873.86,1
Chinatown,3,20,21.93,69.0,4.0,788.08,47.22,1873.86,1
Chinatown,3,21,19.98,52.5,7.75,788.08,47.22,1873.86,1
Chinatown,3,22,16.45,52.5,5.25,788.08,47.22,1873.86,1
Chinatown,3,23,13.0,41.5,4.25,788.08,47.22,1873.86,1
Chinatown,3,24,8.0,29.25,2.0,788.08,47.22,1873.86,1
Chinatown,3,25,4.91,19.75,1.5,788.08,47.22,1873.86,1
Chinatown,3,26,2.89,13.0,0.5,788.08,47.22,1873.86,1
Chinatown,4,3,1.14,3.0,0.0,729.76,26.22,1872.77,1
Chinatown,4,4,1.77,4.25,0.5,729.76,26.22,1872.77,1
Chinatown,4,5,3.82,9.5,1.25,729.76,26.22,1872.77,1
Chinatown,4,6,6.09,14.25,1.0,729.76,26.22,1872.77,1
Chinatown,4,7,10.61,26.25,2.25,722.67,37.37,2468.0,1
Chinatown,4,8,16.39,39.25,2.5,722.67,37.37,2468.0,1
Chinatown,4,9,20.59,54.0,3.75,722.67,37.37,2468.0,1
Chinatown,4,10,10.93,23.0,2.0,912.36,41.73,2853.89,1
Chinatown,4,11,10.43,20.0,2.25,912.36,41.73,2853.89,1
Chinatown,4,12,11.73,20.25,3.75,912.36,41.73,2853.89,1
Chinatown,4,13,12.14,21.75,4.5,912.36,41.73,2853.89,1
Chinatown,4,14,11.82,19.5,3.25,912.36,41.73,2853.89,1
Chinatown,4,15,12.98,25.0,4.25,912.36,41.73,2853.89,1
Chinatown,4,16,16.82,45.75,4.5,796.8,53.48,2741.83,1
Chinatown,4,17,21.25,66.5,5.5,796.8,53.48,2741.83,1
Chinatown,4,18,26.14,87.25,7.25,796.8,53.48,2741.83,1
Chinatown,4,19,23.48,72.75,8.75,796.8,53.48,2741.83,1
Chinatown,4,20,21.25,58.5,8.75,796.8,53.48,2741.83,1
Chinatown,4,21,19.11,55.75,8.25,796.8,53.48,2741.83,1
Chinatown,4,22,20.05,68.0,7.25,796.8,53.48,2741.83,1
Chinatown,4,23,19.3,60.0,9.0,796.8,53.48,2741.83,1
Chinatown,4,24,15.18,55.0,5.5,796.8,53.48,2741.83,1
Chinatown,4,25,13.8,45.25,5.0,796.8,53.48,2741.83,1
Chinatown,4,26,8.16,25.25,3.25,796.8,53.48,2741.83,1
Chinatown,5,3,3.23,6.5,1.25,735.14,25.8,1914.38,1
Chinatown,5,4,1.57,3.5,0.25,735.14,25.8,1914.38,1
Chinatown,5,5,1.45,4.0,0.5,735.14,25.8,1914.38,1
Chinatown,5,6,1.73,5.25,0.25,735.14,25.8,1914.38,1
Chinatown,5,7,3.02,5.75,0.25,650.36,31.18,1947.63,1
Chinatown,5,8,5.41,10.25,0.5,650.36,31.18,1947.63,1
Chinatown,5,9,6.57,13.75,3.0,650.36,31.18,1947.63,1
Chinatown,5,10,9.5,17.5,4.75,858.29,47.56,2617.86,1
Chinatown,5,11,9.8,26.25,5.0,858.29,47.56,2617.86,1
Chinatown,5,12,12.18,23.75,8.0,858.29,47.56,2617.86,1
Chinatown,5,13,11.41,24.75,5.5,858.29,47.56,2617.86,1
Chinatown,5,14,14.86,32.25,7.75,858.29,47.56,2617.86,1
Chinatown,5,15,13.2,28.75,6.5,858.29,47.56,2617.86,1
Chinatown,5,16,15.18,34.0,5.5,769.18,28.41,1859.33,1
Chinatown,5,17,16.8,42.75,7.0,769.18,28.41,1859.33,1
Chinatown,5,18,21.91,61.25,10.0,769.18,28.41,1859.33,1
Chinatown,5,19,22.68,67.75,7.25,769.18,28.41,1859.33,1
Chinatown,5,20,21.36,56.0,9.0,769.18,28.41,1859.33,1
Chinatown,5,21,17.91,50.0,6.25,769.18,28.41,1859.33,1
Chinatown,5,22,18.84,57.25,8.75,769.18,28.41,1859.33,1
Chinatown,5,23,18.18,53.0,7.5,769.18,28.41,1859.33,1
Chinatown,5,24,16.52,54.75,7.75,769.18,28.41,1859.33,1
Chinatown,5,25,13.43,45.0,7.0,769.18,28.41,1859.33,1
Chinatown,5,26,8.86,32.25,2.75,769.18,28.41,1859.33,1
Chinatown,6,3,3.14,9.75,1.0,722.01,24.97,1858.33,1
Chinatown,6,4,1.61,4.0,0.25,722.01,24.97,1858.33,1
Chinatown,6,5,0.89,2.5,0.25,722.01,24.97,1858.33,1
Chinatown,6,6,1.57,3.25,0.0,722.01,24.97,1858.33,1
Chinatown,6,7,1.89,3.75,0.5,678.87,32.72,1906.29,1
Chinatown,6,8,3.91,7.75,1.75,678.87,32.72,1906.29,1
Chinatown,6,9,5.02,11.5,1.25,678.87,32.72,1906.29,1
Chinatown,6,10,7.07,19.5,2.75,895.73,38.97,2673.11,1
Chinatown,6,11,7.82,16.75,3.75,895.73,38.97,2673.11,1
Chinatown,6,12,9.43,17.5,4.0,895.73,38.97,2673.11,1
Chinatown,6,13,10.75,18.75,4.25,895.73,38.97,2673.11,1
Chinatown,6,14,9.77,16.25,6.0,895.73,38.97,2673.11,1
Chinatown,6,15,10.16,21.75,4.5,895.73,38.97,2673.11,1
Chinatown,6,16,10.5,20.0,5.75,790.24,25.5,2711.25,1
Chinatown,6,17,11.48,23.75,4.5,790.24,25.5,2711.25,1
Chinatown,6,18,10.86,24.25,5.5,790.24,25.5,2711.25,1
Chinatown,6,19,10.98,28.5,4.75,790.24,25.5,2711.25,1
Chinatown,6,20,9.36,22.0,4.25,790.24,25.5,2711.25,1
Chinatown,6,21,9.5,27.0,3.5,790.24,25.5,2711.25,1
Chinatown,6,22,7.32,21.25,3.5,790.24,25.5,2711.25,1
Chinatown,6,23,4.52,12.75,2.0,790.24,25.5,2711.25,1
Chinatown,6,24,2.61,11.25,1.0,790.24,25.5,2711.25,1
Chinatown,6,25,2.11,9.0,0.75,790.24,25.5,2711.25,1
Chinatown,6,26,1.55,5.0,0.25,790.24,25.5,2711.25,1
Civic Center,0,3,1.47,4.6,0.2,763.34,58.5,1925.14,2
Civic Center,0,4,1.4,3.4,0.8,763.34,58.5,1925.14,2
Civic Center,0,5,4.0,9.6,0.8,763.34,58.5,1925.14,2
Civic Center,0,6,6.56,11.4,2.2,763.34,58.5,1925.14,2
Civic Center,0,7,13.58,22.2,4.6,856.15,49.0,1891.47,2
Civic Center,0,8,24.33,49.4,8.6,856.15,49.0,1891.47,2
Civic Center,0,9,27.73,63.0,11.8,856.15,49.0,1891.47,2
Civic Center,0,10,19.47,44.8,9.4,902.34,66.09,1915.08,2
Civic Center,0,11,16.91,31.2,7.2,902.34,66.09,1915.08,2
Civic Center,0,12,15.84,28.4,7.8,902.34,66.09,1915.08,2
Civic Center,0,13,14.11,25.6,7.2,902.34,66.09,1915.08,2
Civic Center,0,14,14.58,26.4,6.4,902.34,66.09,1915.08,2
Civic Center,0,15,15.67,26.8,6.4,902.34,66.09,1915.08,2
Civic Center,0,16,18.96,32.4,8.4,955.61,81.0,1879.83,2
Civic Center,0,17,25.4,42.8,9.8,955.61,81.0,1879.83,2
Civic Center,0,18,28.8,55.6,12.4,955.61,81.0,1879.83,2
Civic Center,0,19,28.76,53.2,11.0,955.61,81.0,1879.83,2
Civic Center,0,20,21.36,38.4,7.6,955.61,81.0,1879.83,2
Civic Center,0,21,17.96,32.4,5.8,955.61,81.0,1879.83,2
Civic Center,0,22,14.42,29.6,3.6,955.61,81.0,1879.83,2
Civic Center,0,23,9.4,16.8,4.0,955.61,81.0,1879.83,2
Civic Center,0,24,5.04,8.6,1.6,955.61,81.0,1879.83,2
